artist_name,album_name,song_name,song_popularity,song_duration_ms,song_danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_genre
Sara Farell,Dancing With A Stranger,Dancing With A Stranger,43,188735,0.595,0.18,9,-11.391,1,0.0298,0.89,0,0.113,0.261,79.922,3,acoustic
Zack Tabudlo,Pero,Pero,65,256648,0.644,0.412,5,-9.14,0,0.0307,0.796,0.127,0.0906,0.206,118.49,4,acoustic
Jonah Baker,Good 4 U (Acoustic),Good 4 U (Acoustic),53,174677,0.607,0.178,11,-15.471,1,0.0499,0.737,0,0.387,0.422,127.956,4,acoustic
Greg Laswell,Three Flights From Alto Nido,And Then You,47,209583,0.63,0.342,7,-13.377,1,0.0245,0.817,0.00432,0.0965,0.552,77.515,4,acoustic
Daniel Robinson,Here With Me (Acoustic),Here With Me - Acoustic,55,164478,0.689,0.299,7,-9.431,1,0.0301,0.833,0,0.115,0.52,96.825,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 3",I'll Be There For You (Friends Theme),45,138201,0.473,0.305,11,-8.48,0,0.0311,0.833,0,0.109,0.524,81.153,4,acoustic
Zack Tabudlo,Habang Buhay,Habang Buhay,69,244067,0.62,0.668,9,-5.719,1,0.0305,0.088,0,0.362,0.183,118.013,4,acoustic
Gabrielle Aplin,Dear Happy,So Far so Good,37,198040,0.751,0.565,5,-9.106,1,0.0513,0.0777,0.0121,0.0855,0.679,119.996,4,acoustic
Colin & Caroline,More Than Gravity,More Than Gravity,34,266078,0.62,0.468,4,-9.648,1,0.0268,0.715,3.93E-05,0.106,0.217,110.969,4,acoustic
Andrew Belle,Fade into You,Fade into You,53,291676,0.478,0.398,2,-10.124,1,0.0286,0.0222,0.0183,0.0826,0.371,159.906,3,acoustic
Masaharu Fukuyama,東京にもあったんだ / 無敵のキミ,東京にもあったんだ,31,382786,0.376,0.702,3,-5.733,1,0.0299,0.00373,0.00116,0.138,0.241,134.817,4,acoustic
Bailey Jehl,21 Guns,21 Guns,47,243979,0.44,0.119,10,-12.574,1,0.0318,0.927,1.26E-06,0.137,0.279,145.186,4,acoustic
Canyon City,Midnight Waves,Waves,45,262954,0.407,0.357,1,-11.659,1,0.0436,0.775,0.00105,0.94,0.253,112.207,4,acoustic
Jonah Baker,Running Up That Hill (A Deal With God) [Acoustic],Running Up That Hill (A Deal With God) - Acoustic,51,168042,0.385,0.134,5,-14.672,0,0.0476,0.899,0,0.113,0.427,203.816,4,acoustic
Kurt Cobain,Montage Of Heck: The Home Recordings (Deluxe Soundtrack),Poison's Gone,51,131800,0.429,0.258,5,-12.408,1,0.0317,0.868,0.888,0.108,0.0897,108.796,4,acoustic
Masaharu Fukuyama,残響,18 ~eighteen~,31,326600,0.609,0.76,0,-5.16,1,0.0283,0.131,0,0.41,0.44,117.135,4,acoustic
Kina Grannis,Build Me Up Buttercup,Build Me Up Buttercup,48,166320,0.721,0.0963,0,-15.973,1,0.0502,0.945,1.03E-06,0.133,0.576,124.868,4,acoustic
The Mayries,#Acoustic,Umbrella - Acoustic Version,48,178319,0.675,0.278,3,-9.569,1,0.0343,0.845,0,0.114,0.353,123.962,4,acoustic
Gabrielle Aplin,English Rain,Home,51,249386,0.403,0.29,2,-10.262,1,0.0328,0.757,0,0.0972,0.248,139.482,4,acoustic
Joshua Radin,The Ghost and the Wall,You're My Home,55,200893,0.627,0.518,8,-7.178,1,0.0286,0.436,0,0.128,0.337,95.991,4,acoustic
Masaharu Fukuyama,vs.2013 ~知覚と快楽の螺旋~,vs.2013 ~知覚と快楽の螺旋~,32,292493,0.403,0.925,9,-3.166,1,0.0537,0.000435,0.755,0.323,0.543,169.978,4,acoustic
Ysabelle Cuevas,Ysabelle,I Like Me Better,54,189673,0.449,0.209,10,-14.494,1,0.0896,0.896,0,0.156,0.431,93.618,4,acoustic
Jason Mraz,Waiting for My Rocket to Come,The Remedy (I Won't Worry),60,256440,0.589,0.867,10,-4.523,1,0.0385,0.041,0,0.306,0.795,94.52,4,acoustic
Bailey Pelkman;Randy Rektor,Acoustic Duets,Something Stupid,47,147809,0.789,0.261,7,-14.396,1,0.0456,0.803,0,0.0962,0.491,117.961,4,acoustic
Ethan Loukas;Janine Teñoso,Hanap-Hanap,Hanap-Hanap,29,246644,0.663,0.239,9,-9.517,1,0.0308,0.827,0,0.109,0.488,83.102,4,acoustic
John Frusciante,The Will To Death,The Will To Death,51,228426,0.498,0.113,6,-16.097,0,0.0333,0.691,0.000287,0.108,0.296,168.383,4,acoustic
Adam Christopher,Boulevard of Broken Dreams (Acoustic),Boulevard of Broken Dreams (Acoustic),41,207400,0.586,0.149,5,-13.369,1,0.0348,0.881,0,0.187,0.341,75.121,4,acoustic
Kina Grannis,The Living Room Sessions Vol. 3,Can't Help Falling In Love,48,188354,0.444,0.143,0,-11.449,1,0.0302,0.925,6.92E-05,0.118,0.132,100.341,3,acoustic
Penny and Sparrow,Finch,Eloise,61,168712,0.606,0.415,7,-8.317,0,0.0475,0.695,0.00149,0.174,0.405,137.775,4,acoustic
Sonny Boy Williamson II,More Real Folk Blues,Help Me,60,188200,0.745,0.436,5,-9.617,0,0.043,0.597,0.0213,0.61,0.771,114.216,4,acoustic
Shannon & Keast,Acoustic Love,Everytime We Touch (Acoustic),45,181496,0.526,0.139,9,-11.316,1,0.0325,0.879,0,0.109,0.203,100.852,4,acoustic
Ray LaMontagne,Gossip In The Grain,Let It Be Me,58,280226,0.614,0.283,0,-8.008,1,0.027,0.472,0,0.114,0.331,107.673,3,acoustic
Mia Rollo,Saktong Akustik,Beer,29,254306,0.473,0.493,11,-6.733,1,0.0302,0.84,6.57E-06,0.0915,0.54,169.998,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 2",Someone Like You,57,276146,0.439,0.207,1,-9.573,1,0.0297,0.608,0,0.186,0.264,136.514,4,acoustic
Suy Galvez,Bossa Best,You've Got a Friend,29,274720,0.665,0.487,7,-9.409,1,0.0243,0.639,6.75E-05,0.091,0.326,94.978,4,acoustic
JJ Heller,This Little Light of Mine,This Little Light of Mine,49,159820,0.534,0.26,1,-12.406,1,0.0319,0.834,0.00405,0.102,0.151,113.877,4,acoustic
Takehara Pistol,GOOD LUCK TRACK,Amazing Grace,30,178573,0.457,0.26,7,-7.952,1,0.0406,0.0594,0,0.346,0.38,106.756,4,acoustic
Days N Daze,Rogue Taxidermy,Remnants of What People Used to Be,30,175046,0.5,0.611,0,-10.826,1,0.0788,0.834,1.41E-05,0.241,0.894,88.372,4,acoustic
AJJ,Christmas Island,Linda Ronstadt,31,180771,0.448,0.516,0,-7.449,1,0.0292,0.341,0.00497,0.0929,0.29,100.672,4,acoustic
SANNA NORTH,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Unsteady - Acoustic Covers Versions of Popular Songs,29,191052,0.699,0.343,2,-6.052,1,0.0296,0.506,0,0.56,0.383,114.021,4,acoustic
Brandi Carlile,Bear Creek,Heart's Content,59,214666,0.564,0.209,3,-8.922,1,0.0317,0.724,3.99E-05,0.107,0.402,109.024,4,acoustic
The Bridge City Sinners,Unholy Hymns,The Damned,30,167466,0.404,0.577,2,-8.272,0,0.0294,0.605,0.249,0.0712,0.637,112.215,3,acoustic
Pigeon Pit,Treehouse,Hot Knives,30,252760,0.501,0.44,6,-8.167,1,0.0352,0.818,0,0.104,0.311,89.881,4,acoustic
Get Dead,Dancing with the Curse,Nickel Plated,29,136815,0.461,0.893,9,-6.028,1,0.121,0.00323,0,0.654,0.4,179.92,4,acoustic
Adam Christopher,Peaches (Acoustic),Peaches - Acoustic,55,190909,0.675,0.243,0,-13.392,1,0.0413,0.797,0,0.214,0.707,142.87,4,acoustic
A Great Big World,You,You,49,218133,0.505,0.31,5,-10.423,1,0.03,0.885,0.00359,0.0996,0.34,82.591,4,acoustic
Andrew Belle,Nightshade,Swimmers,50,181093,0.547,0.599,11,-8.174,0,0.0301,0.00396,0.409,0.0847,0.0571,120.054,4,acoustic
Kris Allen,Kris Allen,Live Like We're Dying,55,212506,0.589,0.893,0,-2.948,1,0.0397,0.0273,0,0.343,0.94,92.011,4,acoustic
Lúc,Somebody That I Used To Know,Somebody That I Used To Know,49,172454,0.503,0.123,2,-14.312,0,0.0327,0.868,2.56E-05,0.111,0.343,183.571,4,acoustic
Ben Woodward,Lost Without You,Lost Without You,32,234046,0.611,0.534,7,-8.899,1,0.0744,0.423,0,0.145,0.38,159.985,4,acoustic
Masayoshi Yamazaki,HOME,"One more time, One more chance",53,330200,0.55,0.408,11,-8.404,0,0.0318,0.719,0,0.11,0.331,129.152,4,acoustic
The Mayries,you broke me first,you broke me first,46,190981,0.656,0.3,4,-9.905,1,0.0349,0.87,0,0.0956,0.369,120.006,4,acoustic
Gabrielle Aplin,Never Be the Same,Skylight,23,240449,0.524,0.566,1,-5.443,1,0.0364,0.0411,0,0.25,0.362,159.914,4,acoustic
Edy Hafler,Game of Thrones,Game of Thrones,41,89268,0.34,0.309,11,-12.98,0,0.05,0.855,0.903,0.168,0.153,176.899,3,acoustic
The Perishers,Let There Be Morning (Bonus Track Version),Nothing Like You and I,49,213453,0.598,0.291,2,-8.627,1,0.0328,0.466,6.52E-05,0.12,0.38,123.978,4,acoustic
Mat Kearney,CRAZYTALK,Wanted Man,59,235106,0.514,0.319,3,-8.978,1,0.0941,0.805,0,0.211,0.677,203.651,4,acoustic
The Mayries,Back To You,Back To You,43,219976,0.448,0.256,5,-10.17,1,0.0483,0.875,0,0.113,0.174,77.272,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 4",Scared to Be Lonely,46,222052,0.636,0.169,11,-11.191,1,0.035,0.887,0,0.124,0.467,138.236,4,acoustic
Kurt Cobain,Montage Of Heck: The Home Recordings,Sappy - Early Demo,50,148573,0.445,0.289,11,-19.113,0,0.0329,0.437,0.00641,0.0988,0.172,104.006,4,acoustic
Allman Brown,1000 Years,Ancient Light,41,244900,0.435,0.208,1,-15.75,0,0.0558,0.647,0.000921,0.147,0.189,69.027,4,acoustic
Sara Farell;Simon Samaeng,#Covers,I Don't Wanna Live Forever (Fifty Shades Darker) - Acoustic Version,48,232500,0.656,0.349,0,-6.841,1,0.0289,0.784,0,0.138,0.289,118.026,4,acoustic
Andrew Foy;Renee Foy,Before You Go,Before You Go,36,195535,0.609,0.0866,4,-19.163,1,0.0412,0.912,0,0.113,0.411,167.892,3,acoustic
Mat Kearney,Young Love,Ships In The Night,44,255893,0.448,0.885,9,-3.755,1,0.0562,0.111,3.65E-06,0.0476,0.134,178.151,4,acoustic
Joshua Radin,We Were Here,Only You,56,149013,0.545,0.255,8,-14.844,1,0.0311,0.362,1.77E-05,0.0841,0.831,98.088,4,acoustic
Sakura Fujiwara,SUPERMARKET,Waver,29,207933,0.626,0.682,6,-5.656,1,0.0397,0.277,0.000325,0.0985,0.636,75.02,4,acoustic
JJ Heller,Missing Peace,Missing Peace,52,238733,0.572,0.317,0,-9.108,1,0.0241,0.705,0.00385,0.528,0.38,78.009,4,acoustic
Masaharu Fukuyama,聖域,聖域,31,236853,0.368,0.871,9,-3.032,0,0.0661,0.0356,0,0.149,0.636,107.721,4,acoustic
Canyon City,Midnight Waves,Firework,47,182744,0.51,0.32,1,-10.371,1,0.0392,0.823,0.000193,0.124,0.425,92.385,4,acoustic
Ray LaMontagne,Spotify Singles,Such A Simple Thing - Recorded at Sound Stage Studios Nashville,56,307534,0.55,0.334,10,-10.73,1,0.0288,0.517,0.000169,0.101,0.143,72.235,4,acoustic
Eddie van der Meer,Anime Songs #3,"Sad Theme (From ""One Punch Man"")",37,81000,0.487,0.162,11,-11.238,0,0.106,0.933,0.829,0.117,0.49,82.33,4,acoustic
Gabrielle Aplin,Never Be the Same,Don't Know What I Want,24,145720,0.309,0.349,2,-8.402,1,0.0322,0.828,2.70E-06,0.0907,0.192,180.075,4,acoustic
Gabrielle Aplin,Never Be the Same,Call Me,23,208400,0.38,0.468,1,-4.245,1,0.0318,0.243,0,0.0973,0.303,143.504,4,acoustic
Suy Galvez,Bossa Best,TRUE,28,287760,0.716,0.525,3,-8.733,1,0.027,0.647,0.00868,0.0893,0.423,96.993,4,acoustic
Boyce Avenue;Rachel Grae,I Can't Make You Love Me,I Can't Make You Love Me,51,243680,0.407,0.222,5,-7.991,0,0.0324,0.853,2.03E-06,0.11,0.204,123.618,4,acoustic
Tristan Prettyman,Cedar + Gold,Say Anything,51,236379,0.657,0.43,1,-10.202,1,0.0314,0.534,0.000238,0.12,0.335,91.967,4,acoustic
Matt Nathanson,Some Mad Hope,All We Are,51,216933,0.534,0.492,4,-8.905,1,0.0261,0.584,1.12E-06,0.185,0.328,82.465,3,acoustic
Joshua Hyslop,Ash & Stone,Gentle Heart,50,265173,0.603,0.374,1,-10.875,1,0.0258,0.256,0.0356,0.127,0.542,135.946,4,acoustic
Masaharu Fukuyama,Calling,All My Loving (Original Version),31,245800,0.725,0.746,9,-8.214,1,0.0338,0.00721,0,0.0575,0.656,102.87,4,acoustic
Masaharu Fukuyama,想 -new love new world-,想 -new love new world-,31,280546,0.595,0.879,8,-4.849,1,0.0405,0.0319,0,0.344,0.839,124.784,4,acoustic
Drei Rana,Last Christmas,Last Christmas,29,230915,0.686,0.285,5,-10.912,1,0.0291,0.689,0,0.129,0.672,103.995,4,acoustic
Trevor Hall,Chapter Of The Forest,Green Mountain State,61,274632,0.693,0.367,3,-11.66,1,0.0323,0.351,2.90E-05,0.111,0.286,129.879,4,acoustic
Maris Racal,Ate Sandali,Di Papakawalan,28,244528,0.71,0.402,0,-9.91,1,0.0274,0.873,0.232,0.103,0.136,106.024,4,acoustic
The Weepies;Deb Talan;Steve Tannen,Hideaway,Can't Go Back Now,55,137880,0.691,0.552,5,-9.114,1,0.0264,0.497,0.000589,0.197,0.685,119.931,4,acoustic
Days N Daze,Show Me the Blueprints.,Ditches,30,162282,0.48,0.77,10,-3.547,1,0.0542,0.397,0,0.254,0.744,126.225,4,acoustic
Eric Hutchinson,Sounds Like This,Outside Villanova,29,255680,0.785,0.732,5,-6.177,1,0.0513,0.059,3.74E-06,0.524,0.798,137.946,4,acoustic
Apes of the State,This City Isn't Big Enough,Timeline,30,216894,0.668,0.304,9,-9.415,1,0.0354,0.811,0,0.0826,0.567,112.338,4,acoustic
Gail Blanco,In Love With Bacharach,I'll Never Fall in Love Again,29,239000,0.758,0.406,10,-10.474,1,0.0306,0.901,4.30E-05,0.0908,0.383,109.984,4,acoustic
The Bridge City Sinners,Bridge City Sinners,Stray Cat Strut,29,128731,0.49,0.749,9,-2.244,0,0.0649,0.389,0,0.0792,0.739,144.87,4,acoustic
Days N Daze,Show Me the Blueprints.,Goodbye Lulu Pt.2,30,381910,0.389,0.864,9,-3.218,1,0.117,0.0362,6.31E-06,0.193,0.548,98.11,3,acoustic
Days N Daze,Crustfall,Days n Daze of Our Lives,29,196161,0.387,0.524,3,-9.633,1,0.0493,0.777,5.74E-06,0.718,0.858,95.623,4,acoustic
Get Dead,Dancing with the Curse,8 Track,28,156533,0.408,0.974,1,-5.501,1,0.15,8.77E-05,0,0.278,0.578,197.008,4,acoustic
Jonah Baker,Ghost - Acoustic,Ghost - Acoustic,42,155050,0.486,0.0745,10,-14.271,1,0.0599,0.922,0,0.104,0.396,145.912,4,acoustic
Eden Elf;Ren Avel,4am,4am,49,125677,0.638,0.329,3,-13.683,1,0.0422,0.979,0.0597,0.338,0.475,94.125,4,acoustic
Adam Christopher;Dan Berk,"10,000 Hours (Acoustic)","10,000 Hours - Acoustic",53,169058,0.522,0.382,10,-6.765,1,0.031,0.389,0,0.133,0.519,169.861,4,acoustic
Amber Leigh Irish,Simply Acoustic,Yellow - Acoustic,50,196724,0.49,0.204,11,-10.992,1,0.0315,0.901,0,0.0893,0.373,167.573,4,acoustic
Lúc,No Air,No Air,52,199114,0.674,0.116,9,-13.448,1,0.0375,0.862,0,0.0979,0.21,129.976,4,acoustic
Anna Hamilton,Self Help,Self Help,36,156923,0.778,0.445,7,-8.228,1,0.0468,0.45,1.28E-06,0.119,0.502,130.01,4,acoustic
Lee DeWyze,Blackbird Song,Blackbird Song,49,254615,0.259,0.195,9,-13.639,0,0.0331,0.264,0.433,0.352,0.183,146.011,4,acoustic
Jonah Baker,Easy On Me - Acoustic,Easy On Me - Acoustic,40,222186,0.408,0.095,1,-18.102,1,0.0397,0.948,0,0.106,0.357,137.546,4,acoustic
Bailey Rushlow,Chasing Cars (Acoustic),Chasing Cars - Acoustic,51,236298,0.663,0.26,11,-9.587,1,0.0303,0.865,0,0.101,0.243,107.931,4,acoustic
Emilie Mover,Can't Take My Eyes Off of You,Can't Take My Eyes Off of You,41,203024,0.625,0.818,6,-6.296,0,0.0669,0.0516,1.13E-05,0.132,0.307,123.905,4,acoustic
William Fitzsimmons,Acoustic Sessions,Fortune - Acoustic,55,228013,0.529,0.0546,1,-23.684,1,0.0364,0.924,0.0428,0.108,0.517,78.451,4,acoustic
Vivid Color,Lot To Learn,Lot To Learn,52,226470,0.57,0.468,6,-4.192,1,0.047,0.758,0,0.206,0.335,137.855,4,acoustic
Bailey Jehl,Apologize,Apologize,51,181596,0.566,0.168,3,-12.483,1,0.0372,0.812,0,0.125,0.238,116.286,4,acoustic
Zack Tabudlo,Episode,First & Last,49,192631,0.598,0.249,11,-10.847,1,0.0603,0.194,0,0.0892,0.292,113.829,3,acoustic
Albert Collins,Ice Pickin',"Cold, Cold Feeling",54,318840,0.713,0.281,3,-11.057,0,0.0379,0.137,0.0258,0.111,0.397,148.301,3,acoustic
Phillip LaRue,You,Sweet Love,46,267862,0.547,0.328,8,-11.118,1,0.0321,0.163,0.0926,0.0884,0.186,139.959,4,acoustic
Us The Duo,Shotgun,Shotgun,45,174884,0.806,0.263,5,-10.43,1,0.0502,0.787,0,0.182,0.868,115.854,4,acoustic
Masaharu Fukuyama,HEY!,HEY!,30,347200,0.548,0.889,0,-6.106,1,0.0309,0.0324,0,0.359,0.789,95.289,4,acoustic
Jason Mraz,Have It All,Have It All,53,226098,0.643,0.617,1,-4.95,0,0.041,0.194,0,0.0989,0.592,82.029,4,acoustic
The Perishers,Let There Be Morning (Bonus Track Version),Trouble Sleeping,48,282133,0.428,0.813,7,-4.478,0,0.025,0.0622,0.00388,0.154,0.347,91.053,4,acoustic
Jon McLaughlin,Indiana,Beautiful Disaster,52,251640,0.432,0.664,7,-4.662,1,0.0302,0.215,0,0.15,0.294,156.216,4,acoustic
Sara Bareilles,Kaleidoscope Heart,Breathe Again,51,298280,0.366,0.482,5,-7.9,1,0.0278,0.288,0.00655,0.117,0.278,169.677,4,acoustic
Ray LaMontagne,Trouble,Trouble,59,241546,0.325,0.424,7,-12.733,1,0.0438,0.341,0.000267,0.23,0.494,173.352,3,acoustic
Boyce Avenue,"Cover Sessions, Vol. 6",Memories,53,197170,0.46,0.195,10,-12.093,1,0.0459,0.867,1.65E-05,0.112,0.384,176.119,4,acoustic
Tyrone Wells,Remain,Sink Or Swim,47,178093,0.613,0.812,2,-3.524,1,0.0355,0.259,0,0.185,0.394,119.979,4,acoustic
EJ De Perio,Tama Na,Tama Na,28,230545,0.492,0.33,4,-8.967,1,0.0285,0.266,0,0.297,0.109,132.005,4,acoustic
Beyond The Guitar,"Guitar Covers, Vol. 2","He's A Pirate (From ""Pirates of the Caribbean"")",30,163813,0.57,0.454,2,-7.613,0,0.0987,0.881,0.889,0.0983,0.381,101.476,4,acoustic
Yosui Inoue,陽水II センチメンタル (Remastered 2018),能古島の片想い - Remastered 2018,29,212080,0.494,0.465,6,-6.095,1,0.027,0.705,0,0.0693,0.275,132.501,4,acoustic
Zee Avi,Zee Avi,Bitter Heart,48,156773,0.74,0.377,2,-10.013,1,0.0583,0.65,0,0.178,0.408,78.988,4,acoustic
Hannah's Yard,I Want to Know What Love Is (Acoustic),I Want to Know What Love Is - Acoustic,52,171486,0.49,0.263,5,-9.248,0,0.0462,0.92,0,0.103,0.361,73.834,4,acoustic
JJ Heller,Ordinary Days,Ordinary Days,51,248386,0.477,0.34,0,-11.666,1,0.0319,0.849,0.000488,0.0992,0.261,173.86,4,acoustic
JJ Heller,I Dream of You: CALM,Moon River,53,291386,0.411,0.191,7,-10.178,1,0.0308,0.916,0,0.1,0.155,74.92,3,acoustic
Ben Rector,The Walking in Between,Forever Like That,52,254026,0.592,0.304,8,-9.833,1,0.0298,0.564,0,0.107,0.307,114.72,3,acoustic
JJ Heller,Neighbor,Neighbor,42,236000,0.439,0.292,0,-10.92,1,0.0308,0.744,6.27E-05,0.0987,0.153,82.222,4,acoustic
Hanare Gumi,音タイム,音タイム,29,229533,0.373,0.716,5,-7.358,1,0.0313,0.082,0.000239,0.105,0.374,134.764,4,acoustic
Brandi Carlile,"By The Way, I Forgive You",The Joke,60,279373,0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,4,acoustic
Eddie Vedder,Into The Wild (Music For The Motion Picture),Toulumne,51,60306,0.337,0.287,0,-15.051,1,0.0332,0.898,0.978,0.12,0.393,107.031,4,acoustic
Vendredi;Son&Dad,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Just The Two Of Us - Acoustic,28,124742,0.462,0.424,5,-7.038,0,0.0301,0.883,0,0.147,0.564,97.675,4,acoustic
Chris Cresswell,One Week Record,Arrythmic Palpitations,27,169000,0.51,0.485,9,-4.432,0,0.0334,0.612,5.08E-06,0.126,0.451,154.97,4,acoustic
Chuck Ragan,The Blueprint Sessions,The Boat,28,196213,0.56,0.755,1,-3.923,0,0.0278,0.286,0.000498,0.243,0.491,147.138,4,acoustic
Albert King,Born Under A Bad Sign (Mono),Born Under A Bad Sign - Mono Mix,58,169997,0.711,0.483,11,-11.211,1,0.0298,0.434,0.012,0.0284,0.884,91.652,4,acoustic
The Weepies;Deb Talan;Steve Tannen,Say I Am You,Nobody Knows Me At All,54,120720,0.759,0.159,11,-13.035,1,0.0453,0.957,0.000472,0.103,0.329,115.945,3,acoustic
Tim Vantol,"If We Go Down, We Will Go Together!",Bitter Morning Taste,28,149274,0.38,0.396,6,-6.507,1,0.0366,0.202,0,0.133,0.192,103.621,4,acoustic
Days N Daze,Rogue Taxidermy,DBS Out,29,127033,0.598,0.599,3,-10.265,1,0.0823,0.326,1.49E-05,0.117,0.94,90.206,4,acoustic
Vendredi;Son&Dad,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Crazy - (Acoustic Mix),28,169404,0.651,0.425,3,-6.002,1,0.0309,0.879,4.54E-06,0.156,0.302,104.819,4,acoustic
The Bridge City Sinners,Bridge City Sinners,Dungeon Song,28,202594,0.306,0.948,0,-2.877,1,0.0989,0.64,0,0.353,0.903,135.76,4,acoustic
Chad Hates George,Chad Hates George,Can I Sleep On Your Floor??,28,125100,0.469,0.457,5,-10.102,1,0.0412,0.692,0,0.0531,0.893,84.064,4,acoustic
Frank Turner,Positive Songs For Negative People,Josephine,28,202400,0.442,0.898,5,-4.662,1,0.0613,0.000158,4.11E-06,0.1,0.446,144.299,4,acoustic
Boyce Avenue,Careless Whisper,Careless Whisper,46,247805,0.698,0.389,2,-6.246,0,0.0321,0.885,0,0.136,0.704,76.897,4,acoustic
Aron Wright,Look After You,Look After You,47,191765,0.396,0.293,1,-10.739,0,0.0367,0.732,0.116,0.102,0.199,145.556,3,acoustic
Acoustic Guitar Collective,"Golden Covers, Vol. 2",Perfect,39,192397,0.559,0.118,7,-16.34,1,0.0421,0.979,0.935,0.109,0.289,97.1,4,acoustic
Kina Grannis,When the Party's Over,When the Party's Over,50,154732,0.52,0.171,1,-14.5,0,0.0423,0.853,0,0.174,0.23,123.565,3,acoustic
Howie Day,Sound The Alarm,Longest Night,43,215746,0.231,0.636,11,-7.257,1,0.0339,0.00402,0,0.0504,0.244,202.098,3,acoustic
Andrew Foy;Renee Foy,Photograph,Photograph,30,218590,0.807,0.0459,4,-19.883,1,0.0481,0.852,6.14E-06,0.102,0.275,110.512,4,acoustic
Ciaran Lavery,Not Nearly Dark,Shame,53,251960,0.619,0.299,2,-7.744,1,0.0279,0.846,4.99E-05,0.243,0.31,115.405,4,acoustic
Bailey Jehl,Iris,Iris,51,165223,0.605,0.316,0,-8.924,1,0.0319,0.869,2.87E-05,0.14,0.344,134.054,3,acoustic
Jules Larson,Let's Stay Young,Running Wild,31,228387,0.529,0.663,1,-7.036,1,0.0251,0.368,0.00225,0.107,0.223,96.991,4,acoustic
Masaharu Fukuyama,AKIRA,彼方で,29,272320,0.459,0.57,4,-5.672,1,0.0293,0.199,0,0.137,0.361,72.978,4,acoustic
Rosi Golan,The Drifter and the Gypsy,Hazy (Featuring William Fitzsimmons),43,235960,0.515,0.0686,0,-17.61,1,0.0401,0.936,0.000129,0.117,0.33,113.185,5,acoustic
Colin & Caroline,Let It Go,Let It Go,55,194129,0.46,0.319,1,-8.621,1,0.0356,0.861,0,0.118,0.329,145.765,4,acoustic
Gen Hoshino,I Wanna Be Your Ghost (feat. Ghosts),I Wanna Be Your Ghost (feat. Ghosts),50,225533,0.829,0.751,11,-4.937,0,0.0645,0.0142,0.014,0.0414,0.96,129.993,4,acoustic
Masaharu Fukuyama,約束の丘,約束の丘,30,326413,0.524,0.852,11,-4.708,1,0.0298,0.0159,6.35E-06,0.112,0.635,92.748,4,acoustic
Ingrid Michaelson,Stranger Songs,Young And In Love,46,208226,0.626,0.575,4,-7.507,1,0.0535,0.0694,3.34E-06,0.114,0.222,119.97,4,acoustic
Jason Mraz,Know.,No Plans,46,148000,0.491,0.304,9,-9.379,1,0.0291,0.5,0,0.0975,0.459,149.288,4,acoustic
Boyce Avenue,Easy on Me,Easy on Me,52,260040,0.586,0.514,2,-6.267,1,0.0269,0.56,0.000347,0.122,0.27,142.021,4,acoustic
Eddie Vedder;Cat Power,Ukulele Songs,Tonight You Belong To Me,44,101539,0.653,0.174,7,-11.07,1,0.052,0.991,0.00248,0.106,0.611,138.981,3,acoustic
Ysabelle Cuevas,Closer,Closer,51,178666,0.558,0.172,8,-13.379,1,0.0513,0.874,0,0.1,0.518,90.146,4,acoustic
Boyce Avenue,One Last Breath,One Last Breath,53,236800,0.45,0.335,2,-6.833,1,0.0301,0.788,1.66E-06,0.115,0.166,125.484,4,acoustic
The Civil Wars,The Civil Wars,Devil's Backbone,47,149426,0.254,0.349,4,-10.02,0,0.0379,0.85,2.95E-05,0.234,0.303,170.214,3,acoustic
Will Moore,Classical Guitar Lullabies Volume 1,Waltzing Matilda,48,148127,0.625,0.285,0,-13.819,1,0.0524,0.897,0.91,0.108,0.173,141.611,4,acoustic
Ingrid Michaelson,Lights Out,Girls Chase Boys,56,221413,0.518,0.828,8,-5.725,1,0.04,0.03,1.33E-05,0.0456,0.69,84.835,4,acoustic
Jason Mraz,Love Is a Four Letter Word,The Woman I Love,48,190751,0.591,0.647,4,-8.34,1,0.0277,0.067,6.57E-05,0.231,0.678,79.68,4,acoustic
C.W. Stoneking,Jungle Blues,The Love Me or Die,47,234600,0.609,0.53,3,-5.465,0,0.0648,0.84,2.02E-05,0.133,0.919,150.405,4,acoustic
Masaharu Fukuyama,milk tea/美しき花,美しき花,29,330026,0.524,0.797,7,-6.611,1,0.0298,0.0567,0,0.0796,0.766,105.901,4,acoustic
